poi_osm_id,poi_name,poi_amenity,poi_street,poi_housenumber,poi_capacity,poi_description,poi_level,poi_opening_hours,poi_parking,st_astext
4625139244,SF Princess Market,restaurant,,,,,,,,POINT(-122.41543931697 37.7820890123552)
4625139242,Hai's Restaurant,restaurant,,,,,,,,POINT(-122.415922700425 37.7829962197495)
4625221570,Bodega Bistro,restaurant,,,,,,,,POINT(-122.417739992244 37.783520460987)
4625221571,Lees Sandwiches,fast_food,,,,,,,,POINT(-122.417765414567 37.7836663589906)
3648490271,Golden Lotus,restaurant,Larkin Street,,,,,,,POINT(-122.417790387732 37.7838251780472)
3648551975,Pho 2000,restaurant,Larkin Street,,,,,,,POINT(-122.417798562401 37.7838789222819)
3189528511,Turtle Tower,restaurant,,,,,,,,POINT(-122.417853539296 37.7839783170647)
3648598647,,bicycle_parking,,,2,,,,,POINT(-122.417771163785 37.7839898184524)
3648686273,Hoa Phat,restaurant,Larkin Street,,,,,,,POINT(-122.417534367876 37.7839883985281)
3648576377,Pagolac,restaurant,Larkin Street,,,,,,,POINT(-122.417845903616 37.7840685532125)
3648576378,Hai Ky Mi Gia,restaurant,Ellis Street,,,,,,,POINT(-122.417857402052 37.7841198834032)
432826462,,post_box,,,1,,,,,POINT(-122.417842939176 37.7841531095657)
4628517639,Hanamninh,restaurant,,,,,,,,POINT(-122.41790079068 37.7843470705411)
4595646538,,bicycle_parking,,,12,,,,,POINT(-122.417573444591 37.7843372021143)
3648686274,The Chairman,restaurant,Larkin Street,,,,,,,POINT(-122.417552963002 37.7840645774286)
2316632645,Lers Ros Thai,restaurant,Larkin Street,,,,,,,POINT(-122.417658335385 37.7845624717013)
4628517640,Tuong Phong,marketplace,,,,,,,,POINT(-122.416631291521 37.7844938898575)
4628442792,Sing Sing,cafe,,,,,,,,POINT(-122.416094098981 37.7838048730818)
4625139246,Lafayette Coffee Shop,restaurant,,,,,,,,POINT(-122.415714740436 37.7833632742024)
4625139247,Cadliiac Market,restaurant,,,,,,,,POINT(-122.415720130328 37.7834278812771)
432827132,Brown Jug Saloon,pub,,,,,,,,POINT(-122.41577429874 37.7836579104036)
2104893833,Mitchell Brothers O'Farrell Theatre,stripclub,,,,,,,,POINT(-122.41939307203 37.7848867791854)
393131630,,atm,,,1,,,,,POINT(-122.420400173295 37.7859194703754)
393129645,,atm,,,1,,,,,POINT(-122.419978773595 37.785761720737)
393131266,,atm,,,1,,,,,POINT(-122.420288692368 37.7859465902163)
393129532,,telephone,,,2,,,,,POINT(-122.419824263367 37.7857819541702)
1406188018,Olive,bar,Larkin Street,,,,,,,POINT(-122.417992957828 37.7848940917064)
4628546591,J&E Delicatessen,restaurant,,,,,,,,POINT(-122.418037065109 37.7850541150431)
1409407391,Myrtle & Polk,car_sharing,,,,,,,,POINT(-122.418983889418 37.7856349954234)
732005635,Hanaro,pub,,,,,,,,POINT(-122.418926127745 37.7859077563049)
4595646537,,bicycle_parking,,,6,,,,,POINT(-122.418631480332 37.785972716127)
393128287,,atm,,,1,,,,,POINT(-122.418538684363 37.7859343791897)
818671268,Napoli Pizza,restaurant,Polk Street,,,,,,,POINT(-122.420010034967 37.7865371897287)
4628615918,,atm,,,,,,,,POINT(-122.4197645254 37.7867317123958)
4628615917,Green Apple,marketplace,,,,,,,,POINT(-122.419775934004 37.7867496737696)
732009029,Maharani,restaurant,,,,,,,,POINT(-122.420414726003 37.7868913767864)
732009028,Hank's Eats,restaurant,,,,,,,,POINT(-122.420104627567 37.7869518631617)
819445046,Blur,pub,Polk Street,,,,,,,POINT(-122.420150711141 37.7872023983369)
819445060,Hemlock Tavern,pub,Polk Street,,,,,,,POINT(-122.420180984366 37.787360783837)
4022689972,Mustafio's Pizza,fast_food,,,,,,,,POINT(-122.419817076844 37.7870636066403)
4022691832,Jackalope,bar,Post Street,,,,,,,POINT(-122.419788779913 37.7869650679272)
819445062,Wing Lum,restaurant,Polk Street,,,,,,,POINT(-122.419901967639 37.7873904588951)
732005631,Edinburgh Castle,pub,Geary Street,,,,,,,POINT(-122.418944902535 37.7861198871847)
732005606,Hoang Dat,cafe,Geary Street,,,,,,,POINT(-122.418845728528 37.7861324531515)
732005598,Irving Pizza,fast_food,,,,,,,,POINT(-122.418765239478 37.7861367837949)
732005643,House of Thai,restaurant,Larkin Street,,,,,,,POINT(-122.418277005121 37.7862003945279)
731989581,The Outsider,pub,Geary Street,,,,,,,POINT(-122.417992688334 37.786229999058)
2698381301,Jane,cafe,Larkin Street,,,,,,,POINT(-122.418339977023 37.7864811756249)
732009027,Little Henry's,restaurant,Larkin Street,,,,,,,POINT(-122.418400433641 37.786916792429)
429631704,,post_box,,,1,,,,,POINT(-122.418416962642 37.7869491654136)
1754115352,Piccolo Italia,restaurant,,,,,,,,POINT(-122.417788321607 37.7851136089902)
380315392,800 Larkin,pub,,,,,,,,POINT(-122.41776855867 37.7853143119647)
2502767191,Los Colores Taqueria,fast_food,O'Farrell Street,,,,,,,POINT(-122.41665770199 37.785206967534)
731989597,Moulin Rouge Restaurant,restaurant,Geary Street,,,,,,,POINT(-122.417735231173 37.786064653701)
731989588,Ha-Ra,pub,Geary Street,,,,,,,POINT(-122.417660132016 37.7860731730071)
731950222,A La Turca,restaurant,Geary Street,,,,,,,POINT(-122.417552783339 37.7860604650418)
393126874,,bicycle_parking,,,6,,,,,POINT(-122.417346799644 37.7860794914918)
393126774,ZipCar,car_sharing,,,,,,,,POINT(-122.417252386708 37.7860931223784)
4628442795,,atm,,,,,,,,POINT(-122.416389465046 37.7852444529085)
3675574681,The Nite Cap,bar,O'Farrell Street,,,,,,,POINT(-122.416115389053 37.7853121111215)
731989577,Domino's Pizza,fast_food,Geary Street,,,,,,,POINT(-122.417692291703 37.7862681938538)
731950221,Whisky Thieves,pub,Geary Street,,,,,,,POINT(-122.417161207707 37.7861198161906)
4765984643,ShakeDown,ice_cream,Geary Street,,,,,Tu-Th 16:00-23:00; Fr 16:00-00:00; Sa 12:00-00:00; Su 12:00-23:00,,POINT(-122.417099403615 37.7861306073034)
830588125,Little Bird Cafe,cafe,,,,,,,,POINT(-122.417016489114 37.7861506986474)
4628460555,Royality,fast_food,,,,,,,,POINT(-122.416941389957 37.7861548163073)
731950219,Castle Bar,pub,Geary Street,,,,,,,POINT(-122.416898360655 37.7861580110434)
393126577,,atm,,,1,,,,,POINT(-122.416823171665 37.7861744816801)
4628441088,Geary & Hyde,marketplace,,,,,,,,POINT(-122.416345896755 37.7864466726196)
731946793,Geary Club,pub,Geary Street,,,,,,,POINT(-122.415921981772 37.7865055974954)
393124821,Vietnamese Community Center of San Francisco,community_centre,Geary Street,,,,,,,POINT(-122.415741779726 37.7865339950091)
731946792,Pizza Hut,fast_food,Geary Street,,,,,,,POINT(-122.4153864062 37.7865670071051)
4618041447,Emos cafe,cafe,,,,,,,,POINT(-122.412538028097 37.7828822692053)
4714427891,,shelter,,,,,,,,POINT(-122.414540462697 37.7837813022758)
432827740,,post_box,,,1,,,,,POINT(-122.414100737365 37.7838138896231)
4637571919,Cafe Ellis,cafe,,,,,,,,POINT(-122.414251384838 37.7845600578486)
432827857,,post_box,,,,,,,,POINT(-122.41265867184 37.7837935846546)
432827778,,toilets,,,,,,,,POINT(-122.412444064318 37.7840309962454)
4637773278,Tikka Masala,restaurant,,,,,,,,POINT(-122.41326521432 37.7846916127023)
4637572296,Noodle and BBQ,restaurant,,,,,,,,POINT(-122.412855223224 37.7845210812172)
2253031247,Cinna Bar,bar,,,,,,,,POINT(-122.412595430444 37.7847139052986)
358805392,Market Street Theatre,theatre,,,,,,,,POINT(-122.411371206374 37.7821676781422)
1493456475,Homeskillet,restaurant,Market Street,,,,,Mo-Su 7:30-15:00,,POINT(-122.41024364103 37.7819936619252)
1243846513,,post_box,,,,,,,,POINT(-122.410069727191 37.7821904684855)
1243846486,,post_box,,,,,,,,POINT(-122.410038735314 37.7821627792825)
4255530603,Cable Car Cakes and Chocolates,restaurant,Taylor Street,,,,,,,POINT(-122.410839134232 37.7827732883024)
4631876720,,atm,,,,,,,,POINT(-122.410808591512 37.7840635834826)
2879135420,Pandora Karaoke Bar,bar,,,,,,,,POINT(-122.41050756606 37.7841205933641)
4631843896,,atm,,,,,,,,POINT(-122.410935792956 37.7847256195583)
4631922793,,atm,,,,,,,,POINT(-122.414634875633 37.7847570705616)
4631688566,Amigos,marketplace,,,,,,,,POINT(-122.414607207522 37.7847633181634)
4637773271,Chicos Pizza,restaurant,,,,,,,,POINT(-122.41383124278 37.7848698112941)
818060724,El Tesoro,restaurant,O'Farrell Street,,,,,,,POINT(-122.414470573768 37.7855008864376)
427895817,,post_box,,,1,,,,,POINT(-122.414446319255 37.7855483819189)
427895863,,bicycle_parking,,,2,,,,,POINT(-122.414137298797 37.7855958773696)
4637773270,Can Tho,cafe,,,,,,,,POINT(-122.413051415282 37.7847337130458)
4631708919,Pizzeria,fast_food,,,,,,,,POINT(-122.412999492658 37.7847382567577)
4637773281,YVAM San Francisco,place_of_worship,,,,,,,,POINT(-122.412414869072 37.7847959050777)
4631708920,Young-Ellis,fast_food,,,,,,,,POINT(-122.412677177135 37.7850015075869)
4518466190,Pho Tan Hoa,restaurant,,,,,,,,POINT(-122.413043420276 37.7853511583306)
818060761,Pakwan,restaurant,O'Farrell Street,,,,,,,POINT(-122.413118699097 37.7856874604395)
529777817,Bourbon and Branch,pub,,,,,,,,POINT(-122.413138821359 37.7859093891755)
1609669940,Chutney,restaurant,Jones Street,,,,,,,POINT(-122.413173316666 37.7860340551852)
1844653896,Tradition,bar,Jones Street,,,,,Mo-Sa 18:00-02:00; Su closed,,POINT(-122.413076837604 37.7855129555464)
818060774,Supremo Pizza,restaurant,O'Farrell Street,,,,,,,POINT(-122.412646724246 37.7857382925441)
669137638,,post_box,,,,,,,,POINT(-122.412929424066 37.7857633536107)
351963628,Angel Cafe & Deli,cafe,Geary Street,,,,,,,POINT(-122.414981894827 37.7866169156867)
725066725,King Ling,restaurant,Geary Street,,,,,,,POINT(-122.414486473948 37.7864642790934)
621818352,,post_box,,,,,,,,POINT(-122.414755699039 37.7866487918471)
380314308,Osha Thai,restaurant,Geary Street,,,,,,,POINT(-122.414655626716 37.7866568141302)
725066841,Rye,bar,Geary Street,,,,,,,POINT(-122.414524113359 37.7866698059675)
4637572297,Redford,pub,,,,,,,,POINT(-122.41437077094 37.7864814596001)
725066736,The Ambassador,pub,Geary Street,,,,,,,POINT(-122.414259290013 37.7864948064373)
377877460,,atm,,,,,,,,POINT(-122.414295042961 37.7866901811395)
429629836,,post_box,,,1,,,,,POINT(-122.415121133697 37.7873697999444)
4637572306,Wings Plus,fast_food,,,,,,,,POINT(-122.413235210589 37.7863081634796)
377877386,,atm,,,,,,,,POINT(-122.413524737605 37.7867609617453)
725082425,Kim Thanh Seafood Restaurant,restaurant,Geary Street,,,,,,,POINT(-122.41340041077 37.7865951206203)
725082400,The Original Perfect Hamburger,restaurant,Geary Street,,,,,,,POINT(-122.413298092659 37.7866198974216)
927572195,Shalimar,restaurant,Jones Street,,,,,,,POINT(-122.412925830805 37.78625527294)
725082462,Taqueria El Sol,restaurant,Geary Street,,,,,,,POINT(-122.41297487882 37.78664439024)
4637572295,Mexican Grill,restaurant,,,,,,,,POINT(-122.41295547521 37.7866624226286)
709858563,Mango's Cafe,cafe,Geary Street,,,,,,,POINT(-122.412761708603 37.7866793901083)
4637572299,Spine Pain Relief Centre,doctors,,,,,,,,POINT(-122.412540094222 37.7867036699261)
418540495,Swig,bar,Geary Street,,,,,,,POINT(-122.412497783572 37.786711053261)
725066744,Juice Zone,cafe,Geary Street,,,,,,,POINT(-122.413561299037 37.7868112961569)
725066755,Milan Pizza,restaurant,Geary Street,,,,,,,POINT(-122.413475509928 37.7868282636025)
725066760,High Tide,pub,Geary Street,,,,,,,POINT(-122.413336001564 37.7868409714358)
1626468365,Jones Bar,bar,Jones Street,,,,,Tu-Th 17:00-24:00; Fr-Sa 17:00-02:00; Su 11:00-15:00; Mo closed,,POINT(-122.412880645546 37.7870951986351)
725096449,The Mortmier,pub,,,,,,,,POINT(-122.412445501623 37.7869596724319)
4318979089,USPS General Delivery,post_office,Ellis Street,,,,,,,POINT(-122.412369773644 37.784796757023)
358805518,Glide Memorial United Methodist Church,place_of_worship,,,,,,,,POINT(-122.411645821357 37.7852098073357)
818060781,Marrakech,restaurant,O'Farrell Street,,,,,,,POINT(-122.411997601622 37.7858315793043)
3190922045,Taylor Street Coffee Shop,restaurant,Taylor Street,,,,,07:00-14:00,,POINT(-122.411396179539 37.7855814654498)
808930689,Muang Thia,restaurant,Taylor Street,,,,,,,POINT(-122.411412259383 37.7856556548591)
427896266,,post_box,,,2,,,,,POINT(-122.411485112753 37.7860503128669)
4637773274,Happy Donut,fast_food,,,,,,,,POINT(-122.410990859683 37.7849890124231)
4637773273,Enterprise,car_rental,,,,,,,,POINT(-122.410202138864 37.7850639833741)
808930679,Urban Tavern,restaurant,,,,,,,,POINT(-122.410162612991 37.7860570573189)
725096448,Olympic Flame Cafe,restaurant,Geary Street,,,,,,,POINT(-122.412396273945 37.7867236191272)
808930684,Jasper's,bar,Taylor Street,,,,,,,POINT(-122.411501012933 37.7861142786452)
427896345,,parking,,,,,,,,POINT(-122.411124618829 37.7861588629729)
377875100,,post_box,,,,,,,,POINT(-122.411793684053 37.7869625121663)
725096451,BDK Restaurant,restaurant,,,,,,,,POINT(-122.411664416483 37.7868056166764)
725096389,Walgreens,pharmacy,,,,,,,,POINT(-122.411721279841 37.7870656654449)
725100818,La Scene,restaurant,,,,,,,,POINT(-122.411189567024 37.7871312631879)
427896349,Dollar Rent A Car,car_rental,O'Farrell Street,,,,,,,POINT(-122.410704117445 37.7862131024691)
1901920438,Alamo Car Rental,car_rental,O'Farrell Street,,,,,Mo-Su 07:00-19:00,,POINT(-122.410615992715 37.78620529312)
427897097,Thrifty Car Rental,car_rental,O'Farrell Street,,,,,,,POINT(-122.410583922859 37.786226662337)
427897275,National & Alamo,car_rental,O'Farrell Street,,,,,,,POINT(-122.410171865639 37.7862741573518)
4894787721,Glutless,restaurant,O'Farrell Street,,,,,,,POINT(-122.410049515097 37.7864432649145)
383487867,,parking_entrance,,,,,,,,POINT(-122.409930757816 37.7862894210645)
1901927744,,parking_entrance,,,,,,,,POINT(-122.409861138382 37.7864984981153)
317081520,,post_box,,,1,,,,,POINT(-122.409871469008 37.7866607897747)
725100821,David's Delicatessen,restaurant,Geary Street,,,,,,,POINT(-122.411025624485 37.7871576016593)
725100826,Starbucks,cafe,Geary Street,,,,,,,POINT(-122.410787930261 37.7871632101196)
394952758,Colibri,restaurant,Geary Street,,,,,,,POINT(-122.41054574446 37.7872026823095)
725096410,Katana-Ya,restaurant,Geary Street,,,,,,,POINT(-122.410364284773 37.7872120534018)
317081594,,telephone,,,2,,,,,POINT(-122.409897340488 37.7869456867383)
383507544,Pinecrest Diner,restaurant,Geary Street,,,,,24/7,,POINT(-122.409993190729 37.7870043982362)
725096409,Quiznos,fast_food,Geary Street,,,,,,,POINT(-122.410281819429 37.7872217084654)
725096408,Chaaba,restaurant,Geary Street,,,,,,,POINT(-122.410182645422 37.7872320734587)
725096399,Bella Lucca Pizza,restaurant,Geary Street,,,,,,,POINT(-122.41012200914 37.7872415155404)
383509298,Jack in the Box,fast_food,,,,,,24/7,,POINT(-122.410049874423 37.7872518095379)
725100831,Biscuits & Blues,restaurant,Mason Street,,,,,,,POINT(-122.410056611788 37.787332457634)
377872339,,post_box,,,,,,,,POINT(-122.409836794038 37.7872609676448)
4628526288,,cafe,,,,,,,,POINT(-122.420272792188 37.7876109626622)
819444999,Subway,fast_food,,,,,,,,POINT(-122.419977066796 37.7876745011336)
819445010,Sliders,restaurant,,,,,,,,POINT(-122.420320402898 37.7878493558853)
1940406058,,atm,,,,,,,,POINT(-122.420368822092 37.7880977582498)
819444936,Lush Lounge,pub,,,,,,,,POINT(-122.420348879492 37.7881395016918)
819445003,El Super Burrito,restaurant,Polk Street,,,,,,,POINT(-122.420020006267 37.7878864849571)
819445015,Crepes Ooh La La,cafe,,,,,,,,POINT(-122.420079025581 37.7881282139266)
819444992,Vertigo,pub,Polk Street,,,,,,,POINT(-122.419955686893 37.787551612711)
819444945,Mayes Oyster House,restaurant,Polk Street,,,,,,,POINT(-122.420398197002 37.7883089599464)
819444949,McTeague's Saloon,pub,Polk Street,,,,,,,POINT(-122.420393615594 37.7883820107456)
819444963,Modern Thai,restaurant,Polk Street,,,,,,,POINT(-122.420413019204 37.7884609538022)
819444943,Quetzal,cafe,,,,,,,,POINT(-122.420105885208 37.7883656115929)
412116366,,post_box,,,1,,,,,POINT(-122.420197603199 37.788610888584)
819447677,First Congregational Church of San Francisco,place_of_worship,Polk Street,,,,,,,POINT(-122.420159514631 37.7888487816405)
1409407357,Polk & Bush,car_sharing,,,,,,,,POINT(-122.419862890924 37.788365966553)
819447638,Moussys,cafe,,,,,,,,POINT(-122.419349503739 37.7886877726368)
358857170,Mr. Holmes bakery,doctors,,,,,,,,POINT(-122.418154744411 37.7877159608442)
825915002,Aicha,restaurant,Polk Street,,,,,,,POINT(-122.420476080937 37.7888790950248)
825915019,Pour House,pub,Polk Street,,,,,,,POINT(-122.420544712224 37.7890755992846)
825914906,Chai-Yo,restaurant,,,,,,,,POINT(-122.420551180094 37.7892437065604)
825914928,playland bar,pub,Polk Street,,,,,,,POINT(-122.420608582441 37.7894987773848)
825914922,Piccadily Fish & Chips,restaurant,Polk Street,,,,,,,POINT(-122.420325972453 37.7894383640851)
2606916558,Kasa,restaurant,Polk Street,,,,,,,POINT(-122.420342142128 37.7895295164478)
825914916,H2O Cafe,cafe,,,,,,,,POINT(-122.420290938157 37.789257691819)
825967134,Pho Vietnam,restaurant,,,,,,,,POINT(-122.420427841406 37.7898286714648)
825967143,Darbar,restaurant,,,,,,,,POINT(-122.42044392125 37.7899304009324)
825967152,New Village Cafe,cafe,,,,,,,,POINT(-122.420465301153 37.7900872897879)
819447640,Walgreens,pharmacy,,,,,,,,POINT(-122.418834499587 37.7890141917595)
2383254152,Pine Street,post_office,,,,,,,,POINT(-122.419275213065 37.7898768030796)
358855380,Pine Street Station San Francisco Post Office,post_office,,,,,,,,POINT(-122.419246017818 37.7899279162646)
381978230,,post_box,,,,,,,,POINT(-122.416972112339 37.7882072992387)
381972334,Aces,pub,,,,,,,,POINT(-122.416671715708 37.7883091019305)
381974237,,atm,,,,,,,,POINT(-122.416624643988 37.7882954714527)
381976063,,telephone,,,2,,,,,POINT(-122.41654837702 37.7883049133985)
4631753996,City ATM,atm,,,,,,,,POINT(-122.416759840438 37.788350490293)
819447661,Colombini,restaurant,,,,,,,,POINT(-122.417053499704 37.7885605553981)
4299448689,The Royale,bar,Post Street,,,,,,,POINT(-122.41525067076 37.7876004557365)
819447654,Coffee Cabin,cafe,,,,,,,,POINT(-122.417139288814 37.7889802578683)
4631753997,Coffee Cabin ATM,atm,,,,,,,,POINT(-122.417124017454 37.7889665565229)
819447648,Walgreens,pharmacy,,,,,,,,POINT(-122.417182228284 37.7892006859003)
4343636457,St Francis Memorial Hospital Library,library,,,,,,,,POINT(-122.416947678164 37.7898078712144)
4631674512,City ATM,atm,,,,,,,,POINT(-122.415433298258 37.7901851144351)
410845445,Another Cafe,cafe,Pine Street,,,,,,,POINT(-122.41541110987 37.79016807677)
2220968870,,atm,,,,,,,,POINT(-122.420573727808 37.7907225087719)
412113005,,post_box,,,1,,,,,POINT(-122.420558097122 37.7906865169616)
412112860,Chase,bank,Polk Street,,,,,,,POINT(-122.420558097122 37.7907881742585)
2220968871,,atm,,,,,,,,POINT(-122.420650893091 37.7908771952681)
3631917186,Cordon Bleu,restaurant,California Street,,,,,,,POINT(-122.420235422272 37.7907893100934)
3635648154,Encore Karaoke,nightclub,California Street,,,,,,,POINT(-122.420037343752 37.7908554014583)
3808454919,Nob Hill Cat Clinic and Hospital,veterinary,California Street,,,,,,,POINT(-122.419801985148 37.7908262957087)
3808454917,La Mama Pizza and Kitchen,restaurant,,,,,,,,POINT(-122.419708201032 37.7908378670203)
825966977,Walgreens,pharmacy,,,,,,,,POINT(-122.42062088936 37.7910071771079)
3375035635,Mymy,fast_food,California Street,,,,,,,POINT(-122.419220326001 37.7909420797323)
1581862146,Contraband Coffee Bar,cafe,Larkin Street,,,,,,,POINT(-122.419237124497 37.7910697188074)
4064534753,olea,restaurant,California Street,,,,,,,POINT(-122.418931517637 37.7909493916541)
358803592,First Saint John's United Methodist Church (Historical),place_of_worship,,,,,,,,POINT(-122.419693288998 37.7927067165401)
2220968768,CVS/pharmacy,pharmacy,,,,,,,,POINT(-122.417876805662 37.7905279966099)
1581862143,The Hyde Out,pub,Hyde Street,,,,,,,POINT(-122.4172478053 37.790893664853)
4631753995,Inga Donuts,restaurant,,,,,,,,POINT(-122.417153482195 37.79033596859)
1615157213,Thai Thai Noodle,restaurant,California Street,,,,,Su-Th 11:00-24:00; Fr-Sa 11:00-02:30,,POINT(-122.417611802653 37.7911209021565)
1615157230,Wreck Room,bar,California Street,,,,,Mo-Sa 16:00-02:00; Su 10:00-02:00,,POINT(-122.417186360535 37.7911615790508)
358805057,First Chinese Southern Baptist Church,place_of_worship,,,,,,,,POINT(-122.417901778827 37.7926429694319)
410847456,,post_box,,,1,,,,,POINT(-122.416020526959 37.7920333938063)
4630711814,,waste_basket,,,,,,,,POINT(-122.415092836765 37.7881943076717)
4299433790,Liholiho Yacht Club,restaurant,Sutter Street,,,,,,,POINT(-122.414621131409 37.7882258991831)
2689861324,Cup A Joe,bar,Sutter Street,,,,,,,POINT(-122.415096699521 37.7885137717714)
2076014047,State Garage,parking,,,,,,,multi-storey,POINT(-122.4150860994 37.7887936921796)
2546139492,Zipcar,car_sharing,,,,,,,,POINT(-122.414176016186 37.7886747101625)
2076014032,Butterick Garage,parking,,,,,,,multi-storey,POINT(-122.414391432191 37.7886982794079)
381943755,,post_box,,,1,,,,,POINT(-122.413444607882 37.7876037214028)
3190942919,Pearl's Deluxe Burgers,restaurant,Post Street,,,,,08:00-21:00,,POINT(-122.413577019555 37.7877738908118)
4631675008,Borobudur,restaurant,,,,,,,,POINT(-122.413538302166 37.7877897931479)
381945902,,car_rental,Post Street,,,,,,,POINT(-122.412752905113 37.7876488017808)
4631843895,Zzan,restaurant,,,,,,,,POINT(-122.412459874667 37.7876767019065)
621793599,Ar Roi,restaurant,Post Street,,,,,,,POINT(-122.412430230263 37.7876886996673)
381965073,,post_box,,,,,,,,POINT(-122.413590404452 37.7884853750185)
4628246884,,atm,,,,,,,,POINT(-122.41355617864 37.7893172533732)
621793557,Bahn: Thia BBQ Noodles,restaurant,Post Street,,,,,,,POINT(-122.412223977074 37.7877161738221)
621793515,Carmichael Salon,salon,Post Street,,,,,,,POINT(-122.412092643379 37.787722563159)
621793525,Sakana,restaurant,Post Street,,,,,,,POINT(-122.411918280383 37.7877352708384)
621793529,Owl Tree,bar,Post Street,,,,,,,POINT(-122.411840486279 37.7877437899519)
4727049789,Fino Bar & Restaurent,restaurant,,,,,,,,POINT(-122.412196398794 37.7879806919065)
381946323,,post_box,,,1,,,,,POINT(-122.411590485135 37.7877530189905)
621818430,Honey Honey Cafe & Crepery,restaurant,Post Street,,,,,,,POINT(-122.4115507796 37.7877946206421)
621818383,Hookah Lounge,hookah_lounge,Post Street,,,,,,,POINT(-122.411304012391 37.7878073993017)
1409407332,Taylor & Post,car_sharing,,,,,,,,POINT(-122.411643934895 37.78787796586)
1406188020,Ryoko's,restaurant,Taylor Street,,,,,,,POINT(-122.411890702103 37.7882027557401)
381965062,,post_box,,,,,,,,POINT(-122.412311472982 37.788817758328)
621851559,Subway,fast_food,Sutter Street,,,,,,,POINT(-122.412014220455 37.7886828742092)
621851560,The Cellar,club,,,,,,,,POINT(-122.411565422139 37.7887647985928)
621851561,Sugar Cafe,cafe,Sutter Street,,,,,,,POINT(-122.411527782728 37.7887552147225)
381963907,,atm,,,,,,,,POINT(-122.411521943679 37.7887770801434)
4704353012,The Commonwealth Club,community_centre,Post Street,,,,,,,POINT(-122.410966066181 37.7878710795892)
621818393,Postrio,restaurant,Post Street,,,,,,,POINT(-122.410807783028 37.7878879048065)
381947557,,post_box,,,,,,,,POINT(-122.41062919795 37.7880851926172)
1706520453,The Alcove Theater,theatre,Mason Street,,,,,,,POINT(-122.409773283147 37.787499787954)
725100718,Ruby Skye,nightclub,Mason Street,,,,,,,POINT(-122.409836524543 37.7875575051126)
621818396,Zingari,restaurant,,,,,,,,POINT(-122.410338413292 37.7879429949427)
381947687,,post_box,,,,,,,,POINT(-122.409942615578 37.7881598764585)
621851558,The White Horse,restaurant,,,,,,,,POINT(-122.410931121717 37.7888431733081)
621818366,Level III,bar,,,,Inside the JW Marriott,,,,POINT(-122.410300594219 37.7881934557656)
621818312,,parking,Post Street,,,,,,,POINT(-122.409909288081 37.7882609692945)
621818326,Club One Fitness,gym,,,,,,,,POINT(-122.41032772334 37.7886551874386)
621818329,,bicycle_parking,,,2,,,,,POINT(-122.410255319129 37.7887305096288)
621818322,Akiko's Sushi Bar,restaurant,,,,,,,,POINT(-122.410067481403 37.7887156013785)
4102782943,Sanraku,restaurant,,,,,,,,POINT(-122.412125162392 37.7889042970093)
4259754690,Piraat pizza e rotisserie,restaurant,Sutter Street,,,,,,,POINT(-122.411836533692 37.7889233937186)
3931497664,Izakaya Ninja,restaurant,,,,,,,,POINT(-122.412376780504 37.7898574226544)
4259746694,Estela's fresh sandwich,restaurant,Bush Street,,,,,,,POINT(-122.411889534293 37.7896171901485)
4259746991,City chopsticks,restaurant,Bush Street,,,,,,,POINT(-122.411795480683 37.7895871610303)
4259754689,Freak brew coffe,cafe,Bush Street,,,,,,,POINT(-122.411958884233 37.7898995910456)
3931497663,Hopwater Distribution,pub,,,,,,,,POINT(-122.411332219491 37.7899576612823)
621851565,Marine's Memorial Theater,theatre,,,,,,,,POINT(-122.41052867647 37.7888920154799)
621851563,Cesario's,restaurant,Sutter Street,,,,,,,POINT(-122.410378478154 37.7889047229582)
3637499307,,bicycle_parking,,,2,,,,,POINT(-122.410054366 37.7891174841568)
381963176,,post_box,,,,,,,,POINT(-122.409976931222 37.7891230214771)
381963622,,post_office,Sutter Street,,,,,,,POINT(-122.409925367925 37.7891636994713)
4533347390,Pacific Cocktail Haven,restaurant,Sutter Street,,,,,,,POINT(-122.410018613051 37.7892021057245)
1486009911,Aliment,cafe,Bush Street,,,,,,,POINT(-122.410899860345 37.7897249541174)
4628260530,Tasmin's Cafe,cafe,,,,,,,,POINT(-122.41079790156 37.7897650638549)
2249505473,Summer Place,pub,Bush Street,,,,,,,POINT(-122.410588324604 37.7898427985939)
1160599322,,post_box,,,,,,,,POINT(-122.414170177137 37.791286165211)
358803230,Chapel of Grace,place_of_worship,,,,,,,,POINT(-122.413940298256 37.7916367800635)
358803226,Cathedral School for Boys,school,,,,,,,,POINT(-122.413864570277 37.7921718212269)
1409407330,Jones & Sacramento,car_sharing,,,,,,,,POINT(-122.414323878882 37.7925949815949)
856296941,,fountain,,,,,,,,POINT(-122.413156428339 37.7921718212269)
2956811059,The Big Four,restaurant,,,75,,,,,POINT(-122.412258202886 37.7914926725203)
2956821353,,parking,Vine Terrace,,45,,,,underground,POINT(-122.411083745484 37.7909885068741)
1409407329,California & Mason (Crocker Garage),car_sharing,,,,,,,,POINT(-122.411391867626 37.7914940213114)
2956811600,,post_box,,,,,,,,POINT(-122.410796374424 37.7908250178951)
2923553295,City Park,parking,,,,,,,multi-storey,POINT(-122.409743099754 37.7902301222481)
4373043589,,car_rental,Bush Street,,,,,,,POINT(-122.409690997467 37.7902316840329)
410851823,,fountain,,,,,,,,POINT(-122.412154357639 37.7921743768076)
